Order Date,Row ID,Order ID,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Product Name,Category,Sub-Category,Sales,Quantity,Discount,Profit
22/09/2020,1784,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-PA-10004475,Xerox 1940,Office Supplies,Paper,219.84,4,0,107.72
22/09/2020,1785,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-AC-10004510,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,98.16,6,0,9.82
22/09/2020,1786,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,33.04,8,0,15.53
22/09/2020,1787,CA-2017-166317,Standard Class,JE-15610,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10001615,AT&T CL82213,Technology,Phones,86.97,3,0,25.22
22/09/2020,1803,CA-2017-158379,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002498,Clear Mylar Reinforcing Strips,Office Supplies,Binders,5.61,1,0.7,-4.30
22/09/2020,1804,CA-2017-158379,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Office Supplies,Supplies,4663.74,7,0.2,-1049.34
22/09/2020,1805,CA-2017-158379,Second Class,JA-15970,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories,79.98,2,0.2,23.00
22/09/2020,2123,CA-2017-167381,Second Class,EH-14005,Home Office,United States,Lansing,Michigan,48911,Central,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases,241.96,2,0,41.13
22/09/2020,2124,CA-2017-167381,Second Class,EH-14005,Home Office,United States,Lansing,Michigan,48911,Central,OFF-LA-10000134,Avery 511,Office Supplies,Labels,27.72,9,0,13.31
22/09/2020,3211,US-2017-108245,Standard Class,SH-19975,Corporate,United States,Pearland,Texas,77581,Central,OFF-EN-10001415,Staple envelope,Office Supplies,Envelopes,13.39,3,0.2,5.02
22/09/2020,3212,US-2017-108245,Standard Class,SH-19975,Corporate,United States,Pearland,Texas,77581,Central,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Office Supplies,Binders,11.23,7,0.8,-18.53
22/09/2020,3849,CA-2017-161053,First Class,JE-15745,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders,691.96,4,0,318.30
22/09/2020,3850,CA-2017-161053,First Class,JE-15745,Consumer,United States,Fayetteville,Arkansas,72701,South,TEC-AC-10004633,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Technology,Accessories,34.95,5,0,15.38
22/09/2020,4428,US-2017-103226,Standard Class,DW-13195,Corporate,United States,Albuquerque,New Mexico,87105,West,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper,27.18,3,0,12.23
22/09/2020,5065,CA-2017-122196,First Class,CA-12265,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10004977,GE 30524EE4,Technology,Phones,391.98,2,0,113.67
22/09/2020,5546,CA-2017-102967,Standard Class,MG-17890,Home Office,United States,Concord,New Hampshire,3301,East,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,67.40,5,0,17.52
22/09/2020,5707,CA-2017-136000,Second Class,SC-20440,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004828,GBC Poly Designer Binding Covers,Office Supplies,Binders,40.18,3,0.2,14.56
22/09/2020,7038,CA-2017-161970,Standard Class,PB-19105,Consumer,United States,Smyrna,Georgia,30080,South,OFF-PA-10004255,Xerox 219,Office Supplies,Paper,12.96,2,0,6.22
22/09/2020,7039,CA-2017-161970,Standard Class,PB-19105,Consumer,United States,Smyrna,Georgia,30080,South,OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art,17.94,3,0,6.46
22/09/2020,9055,CA-2017-117009,Standard Class,BK-11260,Consumer,United States,Santa Ana,California,92704,West,OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,21.96,2,0,6.15
22/09/2020,9408,CA-2017-162789,Second Class,LC-17140,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,1071.00,9,0,171.36
22/09/2020,9409,CA-2017-162789,Second Class,LC-17140,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,12.07,1,0,3.98
23/09/2020,1078,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Office Supplies,Appliances,119.96,2,0,33.59
23/09/2020,1079,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10001325,Sterilite Officeware Hinged File Box,Office Supplies,Storage,31.44,3,0,8.49
23/09/2020,1080,CA-2017-132521,Second Class,DW-13540,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000404,Avery Printable Repositionable Plastic Tabs,Office Supplies,Binders,6.88,1,0.2,2.32
23/09/2020,1269,CA-2017-121412,Standard Class,BG-11695,Corporate,United States,Louisville,Colorado,80027,West,FUR-FU-10000246,Aluminum Document Frame,Furniture,Furnishings,29.33,3,0.2,3.67
23/09/2020,1970,CA-2017-117485,Standard Class,BD-11320,Consumer,United States,Tulsa,Oklahoma,74133,Central,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Technology,Accessories,291.96,4,0,102.19
23/09/2020,2329,CA-2017-138422,First Class,KN-16705,Home Office,United States,Fort Collins,Colorado,80525,West,OFF-EN-10004147,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes,14.35,3,0.2,5.20
23/09/2020,3176,US-2017-132059,Standard Class,AP-10915,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-BO-10001811,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,180.59,2,0.7,-240.78
23/09/2020,3177,US-2017-132059,Standard Class,AP-10915,Consumer,United States,Fort Collins,Colorado,80525,West,TEC-AC-10003280,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,Accessories,47.98,2,0.2,0.60
23/09/2020,3372,CA-2017-123778,Standard Class,BS-11755,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10000822,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Office Supplies,Binders,25.82,6,0.2,9.04
23/09/2020,3373,CA-2017-123778,Standard Class,BS-11755,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,160.96,2,0,48.29
23/09/2020,3798,CA-2017-121314,First Class,BE-11410,Consumer,United States,Miami,Florida,33178,South,OFF-PA-10003395,Xerox 1941,Office Supplies,Paper,251.64,3,0.2,88.07
23/09/2020,5415,US-2017-125647,Standard Class,LC-16870,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,73.18,6,0.8,-197.58
23/09/2020,5416,US-2017-125647,Standard Class,LC-16870,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10004888,Xerox 217,Office Supplies,Paper,20.74,4,0.2,7.26
23/09/2020,5417,US-2017-125647,Standard Class,LC-16870,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004188,OtterBox Commuter Series Case - Samsung Galaxy S4,Technology,Phones,39.98,2,0.2,-9.00
23/09/2020,9253,CA-2017-102309,Second Class,DO-13645,Consumer,United States,Pine Bluff,Arkansas,71603,South,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories,199.95,5,0,63.98
23/09/2020,9254,CA-2017-102309,Second Class,DO-13645,Consumer,United States,Pine Bluff,Arkansas,71603,South,OFF-PA-10002005,Xerox 225,Office Supplies,Paper,12.96,2,0,6.22
23/09/2020,9324,CA-2017-121853,Standard Class,DB-13660,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10003641,Xerox 1909,Office Supplies,Paper,211.04,8,0,97.08
23/09/2020,9325,CA-2017-121853,Standard Class,DB-13660,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,594.82,2,0.2,59.48
23/09/2020,9326,CA-2017-121853,Standard Class,DB-13660,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,72.96,3,0.2,23.71
23/09/2020,9627,CA-2017-103520,First Class,MH-17785,Corporate,United States,Lubbock,Texas,79424,Central,OFF-PA-10001846,Xerox 1899,Office Supplies,Paper,9.25,2,0.2,3.35
24/09/2020,634,CA-2017-144694,Second Class,BD-11605,Consumer,United States,Miami,Florida,33180,South,TEC-AC-10002857,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",Technology,Accessories,17.88,3,0.2,2.46
24/09/2020,635,CA-2017-144694,Second Class,BD-11605,Consumer,United States,Miami,Florida,33180,South,OFF-LA-10003930,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Office Supplies,Labels,235.94,3,0.2,85.53
24/09/2020,718,CA-2017-108910,Standard Class,KC-16540,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10002253,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",Furniture,Furnishings,103.06,3,0.2,24.48
24/09/2020,3494,CA-2017-142034,Standard Class,KB-16240,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10002305,KeyTronic E03601U1 - Keyboard - Beige,Technology,Accessories,72.00,4,0,12.96
24/09/2020,3495,CA-2017-142034,Standard Class,KB-16240,Corporate,United States,Saint Cloud,Minnesota,56301,Central,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories,655.90,5,0,275.48
24/09/2020,3496,CA-2017-142034,Standard Class,KB-16240,Corporate,United States,Saint Cloud,Minnesota,56301,Central,FUR-CH-10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,603.92,4,0,181.18
24/09/2020,3588,CA-2017-121839,Standard Class,MH-18115,Home Office,United States,Lancaster,Ohio,43130,East,TEC-PH-10002885,Apple iPhone 5,Technology,Phones,1169.69,3,0.4,-253.43
24/09/2020,5184,CA-2017-163335,First Class,AG-10675,Consumer,United States,Columbus,Georgia,31907,South,OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,40.29,3,0,10.07
24/09/2020,5185,CA-2017-163335,First Class,AG-10675,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10002827,Avery Durable Poly Binders,Office Supplies,Binders,38.71,7,0,17.81
24/09/2020,5595,CA-2017-160325,Same Day,BP-11095,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10000984,Panasonic KX-TG9471B,Technology,Phones,391.98,2,0,109.75
24/09/2020,5596,CA-2017-160325,Same Day,BP-11095,Corporate,United States,Lawrence,Massachusetts,1841,East,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones,437.85,3,0,131.36
24/09/2020,6041,CA-2017-122364,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones,859.20,3,0.2,75.18
24/09/2020,6042,CA-2017-122364,Standard Class,FA-14230,Corporate,United States,Los Angeles,California,90008,West,TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,506.28,3,0.2,177.20
24/09/2020,7923,CA-2017-134096,Standard Class,PP-18955,Home Office,United States,Hollywood,Florida,33021,South,TEC-PH-10000526,Vtech CS6719,Technology,Phones,383.96,5,0.2,38.40
24/09/2020,7924,CA-2017-134096,Standard Class,PP-18955,Home Office,United States,Hollywood,Florida,33021,South,OFF-BI-10004002,Wilson Jones International Size A4 Ring Binders,Office Supplies,Binders,15.57,3,0.7,-11.42
24/09/2020,8485,CA-2017-142391,Same Day,PB-19150,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,199.80,10,0,71.93
24/09/2020,8834,US-2017-132675,Standard Class,KF-16285,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-ST-10004950,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Office Supplies,Storage,15.51,1,0,3.88
24/09/2020,8835,US-2017-132675,Standard Class,KF-16285,Home Office,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Technology,Phones,89.90,2,0,25.17
24/09/2020,8836,US-2017-132675,Standard Class,KF-16285,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,14.28,4,0,3.71
24/09/2020,8837,US-2017-132675,Standard Class,KF-16285,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,Art,12.72,3,0,4.96
24/09/2020,8838,US-2017-132675,Standard Class,KF-16285,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-LA-10003766,Self-Adhesive Removable Labels,Office Supplies,Labels,15.75,5,0,7.56
24/09/2020,9353,CA-2017-148411,First Class,RO-19780,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10003973,GuestStacker Chair with Chrome Finish Legs,Furniture,Chairs,520.46,2,0.3,-14.87
24/09/2020,9354,CA-2017-148411,First Class,RO-19780,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,Paper,11.42,3,0.2,3.71
24/09/2020,9694,CA-2017-130148,Second Class,NK-18490,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper,31.08,6,0,15.23
24/09/2020,9695,CA-2017-130148,Second Class,NK-18490,Home Office,United States,San Francisco,California,94110,West,OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,Supplies,7.30,2,0,2.19
25/09/2020,362,CA-2017-144904,Standard Class,KW-16435,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,20.70,2,0,9.94
25/09/2020,363,CA-2017-144904,Standard Class,KW-16435,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,Global Ergonomic Managers Chair,Furniture,Chairs,488.65,3,0.1,86.87
25/09/2020,364,CA-2017-144904,Standard Class,KW-16435,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,Newell 333,Office Supplies,Art,5.56,2,0,1.45
25/09/2020,365,CA-2017-144904,Standard Class,KW-16435,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000023,Eldon Wave Desk Accessories,Furniture,Furnishings,47.12,8,0,20.73
25/09/2020,2035,CA-2017-162481,Standard Class,CT-11995,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10002976,ACCOHIDE Binder by Acco,Office Supplies,Binders,8.26,2,0,3.88
25/09/2020,2036,CA-2017-162481,Standard Class,CT-11995,Consumer,United States,Rochester,Minnesota,55901,Central,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs,269.97,3,0,51.29
25/09/2020,3143,CA-2017-162572,Second Class,RB-19360,Consumer,United States,Cincinnati,Ohio,45231,East,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Technology,Accessories,119.96,5,0.2,35.99
25/09/2020,3144,CA-2017-162572,Second Class,RB-19360,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-AR-10001547,Newell 311,Office Supplies,Art,10.61,6,0.2,0.93
25/09/2020,5152,CA-2017-169929,First Class,LS-17200,Corporate,United States,Helena,Montana,59601,West,OFF-ST-10002352,Iris Project Case,Office Supplies,Storage,39.90,5,0,10.37
25/09/2020,5715,CA-2017-116939,Standard Class,AG-10900,Consumer,United States,Richmond,Virginia,23223,South,OFF-ST-10001476,Steel Personal Filing/Posting Tote,Office Supplies,Storage,177.55,5,0,47.94
25/09/2020,7086,CA-2017-112004,First Class,AH-10075,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-BI-10003476,Avery Metallic Poly Binders,Office Supplies,Binders,8.60,5,0.7,-6.30
25/09/2020,7087,CA-2017-112004,First Class,AH-10075,Corporate,United States,Chester,Pennsylvania,19013,East,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,190.90,2,0.2,-42.95
25/09/2020,7871,CA-2017-122112,Standard Class,CA-11965,Corporate,United States,Lakewood,Ohio,44107,East,OFF-EN-10004459,Security-Tint Envelopes,Office Supplies,Envelopes,24.45,4,0.2,8.86
26/09/2020,4564,CA-2017-129490,Standard Class,SJ-20125,Home Office,United States,Miramar,Florida,33023,South,FUR-CH-10003298,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,419.14,4,0.2,-57.63
26/09/2020,7527,US-2017-106145,Same Day,RA-19885,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001028,Staple envelope,Office Supplies,Envelopes,71.88,6,0,33.06
26/09/2020,7528,US-2017-106145,Same Day,RA-19885,Corporate,United States,San Francisco,California,94109,West,FUR-FU-10003829,Stackable Trays,Furniture,Furnishings,9.24,3,0,2.96
26/09/2020,7529,US-2017-106145,Same Day,RA-19885,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002245,Xerox 1895,Office Supplies,Paper,35.88,6,0,16.15
26/09/2020,7530,US-2017-106145,Same Day,RA-19885,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10002215,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,Binders,17.04,3,0.2,5.54
26/09/2020,7531,US-2017-106145,Same Day,RA-19885,Corporate,United States,San Francisco,California,94109,West,OFF-BI-10003925,Fellowes PB300 Plastic Comb Binding Machine,Office Supplies,Binders,931.18,3,0.2,314.27
26/09/2020,7763,CA-2017-156391,First Class,SL-20155,Home Office,United States,Salem,Oregon,97301,West,OFF-AR-10003251,Prang Drawing Pencil Set,Office Supplies,Art,2.22,1,0.2,0.56
28/09/2020,1069,US-2017-139955,Second Class,CM-12160,Consumer,United States,Brownsville,Texas,78521,Central,OFF-SU-10001935,Staple remover,Office Supplies,Supplies,1.74,1,0.2,-0.35
28/09/2020,4460,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,FUR-FU-10001979,Dana Halogen Swing-Arm Architect Lamp,Furniture,Furnishings,32.78,1,0.2,3.28
28/09/2020,4461,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage,147.18,2,0.2,-29.44
28/09/2020,4462,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,TEC-AC-10003657,Lenovo 17-Key USB Numeric Keypad,Technology,Accessories,54.38,2,0.2,1.36
28/09/2020,4463,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders,76.78,4,0.7,-58.86
28/09/2020,4464,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,14.35,3,0.2,5.20
28/09/2020,4465,US-2017-125717,First Class,DS-13030,Home Office,United States,Aurora,Colorado,80013,West,OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,209.79,2,0.2,26.22
28/09/2020,5462,CA-2017-101574,Standard Class,BD-11725,Consumer,United States,Los Angeles,California,90032,West,FUR-FU-10001706,Longer-Life Soft White Bulbs,Furniture,Furnishings,9.24,3,0,4.44
28/09/2020,6321,CA-2017-160017,Standard Class,SP-20860,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,Xerox 220,Office Supplies,Paper,10.37,2,0.2,3.63
28/09/2020,8054,CA-2017-152205,Standard Class,SF-20965,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,2.66,1,0.7,-1.86
29/09/2020,985,CA-2017-100314,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10001569,Avery 499,Office Supplies,Labels,7.97,2,0.2,2.59
29/09/2020,986,CA-2017-100314,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",Office Supplies,Envelopes,27.97,4,0.2,9.44
29/09/2020,987,CA-2017-100314,Standard Class,AS-10630,Home Office,United States,Pasadena,Texas,77506,Central,TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines,336.51,3,0.4,44.87
29/09/2020,4472,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,63.69,1,0.3,-15.47
29/09/2020,4473,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,TEC-AC-10004571,Logitech G700s Rechargeable Gaming Mouse,Technology,Accessories,239.98,3,0.2,65.99
29/09/2020,4474,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,344.22,2,0.4,-189.32
29/09/2020,4475,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002787,Xerox 227,Office Supplies,Paper,15.55,3,0.2,5.44
29/09/2020,4476,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings,21.25,4,0.2,7.44
29/09/2020,4477,CA-2017-121300,Same Day,MG-17680,Home Office,United States,Mentor,Ohio,44060,East,OFF-PA-10002606,Xerox 1928,Office Supplies,Paper,8.45,2,0.2,2.64
29/09/2020,4843,CA-2017-118402,Standard Class,JO-15280,Consumer,United States,Memphis,Tennessee,38109,South,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,Office Supplies,Storage,243.92,5,0.2,-54.88
29/09/2020,5139,CA-2017-128335,Standard Class,JA-15970,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10001539,Staple envelope,Office Supplies,Envelopes,23.34,3,0,10.97
29/09/2020,5140,CA-2017-128335,Standard Class,JA-15970,Consumer,United States,Mount Vernon,New York,10550,East,OFF-PA-10004996,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",Office Supplies,Paper,51.55,5,0,24.23
29/09/2020,5791,CA-2017-140186,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West,OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners,35.00,7,0,16.80
29/09/2020,5792,CA-2017-140186,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West,FUR-CH-10002961,"Leather Task Chair, Black",Furniture,Chairs,72.78,1,0.2,0.00
29/09/2020,5793,CA-2017-140186,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West,OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Office Supplies,Appliances,97.84,2,0,25.44
29/09/2020,5794,CA-2017-140186,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West,FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,51.75,1,0,15.53
29/09/2020,5795,CA-2017-140186,First Class,PG-18820,Consumer,United States,Bakersfield,California,93309,West,OFF-BI-10003364,Binding Machine Supplies,Office Supplies,Binders,46.67,2,0.2,16.34
29/09/2020,6209,CA-2017-148138,Standard Class,ME-18010,Corporate,United States,Marion,Ohio,43302,East,OFF-ST-10000563,Fellowes Bankers Box Stor/Drawer Steel Plus,Office Supplies,Storage,51.17,2,0.2,-6.40
29/09/2020,7663,US-2017-141509,First Class,SC-20575,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10002067,Newell 334,Office Supplies,Art,99.20,5,0,25.79
29/09/2020,8591,CA-2017-126676,First Class,FH-14365,Corporate,United States,Hempstead,New York,11550,East,OFF-EN-10004846,Letter or Legal Size Expandable Poly String Tie Envelopes,Office Supplies,Envelopes,7.98,3,0,3.91
29/09/2020,9802,CA-2017-137918,Standard Class,JK-15730,Consumer,United States,Lodi,California,95240,West,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,97.30,7,0,28.22
30/09/2020,5266,CA-2017-147452,First Class,CS-11845,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10001838,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,11.76,2,0,5.76
30/09/2020,5267,CA-2017-147452,First Class,CS-11845,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10004039,Xerox 1882,Office Supplies,Paper,167.94,3,0,82.29
30/09/2020,5268,CA-2017-147452,First Class,CS-11845,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",Office Supplies,Appliances,3.89,1,0,1.01
30/09/2020,6694,CA-2017-144225,Second Class,CC-12475,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10000062,Green Bar Computer Printout Paper,Office Supplies,Paper,164.88,3,0,80.79
30/09/2020,9141,CA-2017-123029,Second Class,BT-11530,Home Office,United States,Los Angeles,California,90049,West,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories,159.98,2,0,47.99
30/09/2020,9215,US-2017-120908,First Class,BF-10975,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-LA-10004677,Self-Adhesive Address Labels for Typewriters with Dispenser Box,Office Supplies,Labels,20.66,7,0.2,6.97
30/09/2020,9688,US-2017-130603,Standard Class,SC-20050,Home Office,United States,Arlington,Texas,76017,Central,OFF-BI-10000301,GBC Instant Report Kit,Office Supplies,Binders,11.65,9,0.8,-17.47
01/10/2020,429,CA-2017-152275,Standard Class,KH-16630,Corporate,United States,San Antonio,Texas,78207,Central,OFF-AR-10000369,Design Ebony Sketching Pencil,Office Supplies,Art,6.67,6,0.2,0.50
01/10/2020,567,CA-2017-156951,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10004530,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,91.84,8,0,45.00
01/10/2020,568,CA-2017-156951,Standard Class,EB-13840,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001107,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,81.09,7,0.2,27.37
